									
Millis	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3
15164	77	52	27	87	64	36	94	64	40
15169	83	51	26	87	64	37	94	64	39
15175	77	52	27	87	64	36	94	64	39
15180	85	51	26	87	63	37	94	64	39
15186	82	49	28	87	65	37	94	64	39
15193	90	51	26	87	64	37	95	64	40
15198	92	49	26	87	64	37	95	64	40
15204	94	49	25	87	63	37	94	64	39
15209	87	49	27	86	64	38	95	64	39
15215	83	50	27	87	65	37	95	64	39
15221	85	50	27	87	64	37	95	64	39
15226	83	49	27	87	64	37	95	64	39
15233	89	50	28	87	64	36	95	63	39
15238	98	49	27	86	64	37	95	64	39
15244	87	51	26	87	63	36	95	64	39
15250	98	50	26	86	65	37	95	64	39
15255	78	51	27	88	64	36	95	64	39
15261	79	51	27	87	64	36	95	64	39
15266	81	50	26	87	64	36	95	63	39
15273	83	49	26	86	65	37	94	64	39
15279	89	51	27	87	64	36	94	64	39
15284	91	50	26	86	64	37	94	64	39
15290	84	50	26	87	64	36	94	64	40
15295	93	49	27	87	64	37	94	64	40
15301	91	49	27	87	64	37	93	64	39
15307	88	50	27	86	64	36	94	64	40
15312	87	49	26	87	64	36	93	64	39
15319	86	50	26	87	64	36	93	64	39
15325	84	50	28	86	64	36	93	64	39
15330	85	50	26	87	64	36	93	64	40
15336	87	50	26	87	65	36	93	65	39
15341	87	50	26	87	64	36	93	65	39
15347	88	51	27	87	64	36	93	65	39
15353	84	50	26	87	64	36	93	65	39
15359	89	50	26	87	64	36	93	65	39
15365	85	50	26	86	64	35	93	65	39
15370	90	49	27	86	64	36	93	65	38
15376	87	51	27	87	64	36	93	65	39
15382	90	51	26	87	64	36	93	65	38
15387	86	51	26	86	64	35	93	65	38
15393	83	50	26	87	64	35	93	65	38
15398	87	50	27	87	64	36	93	65	39
15405	86	50	26	86	64	36	93	65	39
15411	86	49	27	87	64	36	93	65	38
15416	86	51	26	87	63	36	94	65	38
15422	87	50	27	87	64	36	94	64	38
15427	89	50	28	87	64	36	94	65	39
15433	81	49	26	87	63	36	94	65	38
15439	88	50	27	86	64	36	94	64	39
15445	82	51	27	86	63	36	94	64	39
15451	82	50	26	86	64	37	94	64	38
15456	89	50	26	87	63	36	95	64	39
15462	87	49	28	86	63	37	94	64	39
15468	82	51	26	87	63	36	95	64	39
15473	83	50	26	86	63	37	95	64	39
15479	77	51	27	87	63	37	95	64	38
15484	86	51	27	87	62	37	95	64	38
15491	87	50	27	87	63	37	95	64	38
15497	81	50	27	87	62	37	96	64	39
15502	84	50	26	87	63	37	95	63	38
15508	86	50	27	86	62	37	96	63	38
15513	83	51	27	87	63	37	96	63	38
15519	89	50	27	87	63	37	97	63	38
15524	86	49	26	87	62	37	97	63	38
15531	86	51	26	86	62	38	97	62	38
15537	82	51	27	88	63	37	98	63	38
15542	86	50	27	86	62	38	97	62	38
15548	92	50	27	87	63	37	98	62	38
15553	85	49	27	86	62	38	98	62	38
15559	84	50	28	87	62	37	98	62	38
15565	87	51	26	86	61	38	98	62	38
15570	94	50	25	87	62	37	98	62	39
15577	93	50	26	86	62	38	98	62	39
15582	88	50	26	86	61	39	98	62	38
15588	83	52	27	87	61	38	98	62	39
15593	80	50	26	86	62	39	98	62	39
15599	86	51	25	87	61	38	98	62	39
15605	82	50	27	86	61	39	98	62	39
15610	82	50	26	87	61	38	98	62	40
15617	85	51	26	87	61	38	98	62	40
15622	81	52	26	87	61	38	97	62	39
15628	85	51	27	86	62	38	97	62	39
15633	81	50	26	86	61	38	97	62	40
15639	86	51	27	87	61	38	97	63	39
15645	87	50	26	86	61	37	96	63	39
15650	88	51	26	86	61	37	96	63	39
15657	90	50	27	87	62	37	96	63	39
15662	86	51	27	86	61	36	95	63	39
15668	76	51	27	86	61	36	95	63	39
15674	79	50	26	87	61	36	95	63	39
15679	82	51	27	86	62	36	95	63	38
15685	75	50	27	87	61	35	95	64	38
15690	84	50	27	87	62	36	95	64	38
15696	80	51	28	87	62	36	95	64	39
15702	93	50	27	86	61	36	95	64	38
15708	93	50	26	86	62	35	95	64	38
15714	87	49	26	87	61	36	95	64	38
15719	88	50	27	87	62	36	95	64	39
15725	85	50	27	87	61	36	95	64	39
15730	83	51	25	87	61	36	95	64	39
15736	84	50	27	87	62	37	95	64	39
15742	89	50	27	87	61	36	95	64	39
15748	92	51	26	87	61	36	96	64	39
15754	81	49	27	87	62	37	96	64	39
15759	79	50	27	87	62	37	96	63	39
15765	91	51	26	86	61	37	96	63	39
15770	90	50	26	86	61	37	96	63	39
15776	92	49	27	87	61	37	97	63	39
15782	88	50	26	86	61	37	97	63	39
15788	78	50	25	87	61	37	97	63	39
15794	81	49	26	86	61	37	97	63	39
15799	84	50	26	87	61	38	98	63	39
15805	84	49	27	86	61	37	98	62	39
15811	84	50	26	87	61	37	98	62	38
15816	91	50	26	87	61	37	98	62	39
15822	80	51	26	86	61	37	98	62	39
15828	78	51	25	86	61	37	98	62	39
15834	80	49	26	86	61	38	98	62	39
15839	96	52	26	86	61	38	98	62	39
15845	82	52	26	87	62	37	98	62	39
15851	83	51	26	85	62	38	98	62	39
15856	90	50	27	87	62	37	98	62	39
15862	78	49	27	86	62	38	97	62	39
15867	91	50	26	87	61	37	97	62	39
15874	85	50	26	87	61	37	97	62	40
15880	90	49	27	87	62	38	97	62	39
15885	83	50	27	86	61	38	97	62	39
15891	93	49	27	86	62	38	97	62	39
15896	87	51	27	87	62	37	97	62	39
15902	84	51	27	87	62	38	96	62	39
15908	76	51	28	88	63	37	96	63	39
15914	84	50	26	86	62	38	96	63	39
15920	90	50	27	87	62	37	96	63	39
15925	82	50	27	87	62	36	95	63	39
15931	85	49	26	86	63	37	95	63	39
15937	95	50	26	87	62	37	96	63	39
15942	87	50	26	87	63	36	95	63	38
15948	90	50	26	86	63	36	95	63	38
15953	73	50	27	87	63	36	96	63	38
15960	75	49	27	87	63	36	96	63	38
15965	76	50	27	87	63	36	95	63	37
15971	82	52	27	86	63	36	96	63	38
15977	88	51	27	87	64	36	96	64	38
15982	87	50	26	86	63	36	96	64	38
15988	89	49	27	86	64	36	95	64	37
15993	89	50	26	87	63	36	95	64	38
16000	88	49	26	87	64	37	95	64	38
16005	93	50	26	87	63	36	95	64	39
16011	90	50	27	87	64	36	95	64	38
16017	94	50	27	87	64	37	95	64	39
16022	84	50	27	87	64	36	95	64	39
16028	87	50	27	87	63	36	95	64	39
16033	82	50	26	87	63	37	94	65	39
16039	89	49	27	87	64	37	94	64	39
16046	81	50	26	87	63	36	94	64	39
16051	80	50	26	86	64	37	94	64	39
16057	85	52	26	87	63	36	94	65	40
16062	82	50	27	87	64	36	93	64	40
16068	82	51	27	87	64	36	93	65	40
16073	80	52	26	87	64	36	93	64	40
16079	85	50	28	86	64	37	93	65	39
16086	91	50	26	87	64	36	93	65	40
16091	89	50	26	86	64	36	93	65	40
16097	87	51	26	87	64	36	93	65	39
16102	83	50	27	87	64	36	92	65	39
16108	84	50	26	87	64	36	92	65	38
16114	88	50	26	86	63	36	92	65	38
16119	88	50	25	87	64	36	93	65	39
16126	87	50	26	87	64	36	93	65	40
16131	81	50	26	86	64	36	93	65	39
16137	88	50	27	87	65	36	93	65	38
16143	82	51	26	87	64	35	93	64	39
16148	82	50	27	86	64	36	93	64	38
16154	88	50	25	87	64	36	93	64	39
16159	87	50	26	87	64	36	94	64	39
16165	76	50	27	86	64	36	94	64	39
16171	82	49	26	86	64	36	94	64	39
16177	90	51	27	87	64	37	95	64	40
16183	82	50	26	86	64	37	94	64	39
16188	85	50	26	86	64	37	94	64	39
16194	85	50	27	87	65	37	95	64	40
16199	91	52	26	87	63	37	95	64	40
16205	85	51	26	87	64	37	95	64	40
16212	86	50	26	87	64	37	95	64	39
16217	89	51	28	87	65	38	95	64	39
16223	86	51	27	87	64	37	95	64	39
16228	87	49	25	87	64	37	95	64	39
16234	87	50	26	87	64	37	95	64	39
16240	90	51	26	86	64	37	95	64	38
16245	90	52	26	86	64	37	95	64	39
16251	83	50	25	87	64	37	95	64	39
16257	86	49	28	87	65	37	95	64	39
16263	80	51	26	87	63	36	95	64	39
16269	87	49	27	86	64	37	95	64	39
16274	87	51	26	87	65	37	95	64	39
16280	94	51	26	86	64	37	94	64	39
16285	92	51	27	87	64	36	94	64	39
16291	83	49	27	87	64	37	94	64	39
16298	88	50	26	87	64	37	94	64	40
16303	87	50	26	86	64	37	94	64	40
16309	82	50	27	87	64	37	93	64	39
16314	86	51	26	87	64	36	94	64	41
16320	93	52	28	86	65	36	93	64	39
16326	86	50	27	87	64	36	93	64	39
16331	89	50	26	87	64	36	93	65	40
16337	87	51	27	87	64	36	93	65	40
16343	91	51	26	87	64	36	93	64	40
16349	82	50	26	86	64	36	93	65	39
16355	83	50	26	87	64	36	93	65	40
16360	85	49	28	87	65	36	93	65	39
16366	89	50	26	86	64	36	92	65	39
16371	84	50	26	87	64	36	93	65	39
16377	83	51	26	87	64	35	93	65	39
16384	82	50	25	87	64	35	93	65	38
16389	88	50	26	87	64	35	93	65	38
16395	86	50	27	87	65	35	93	65	39
16400	80	49	27	87	64	35	93	65	38
16406	84	50	26	87	64	36	93	65	38
16412	83	50	27	86	64	35	93	65	38
16417	90	51	27	87	64	36	94	65	38
16423	90	50	24	87	64	35	93	65	38
16429	83	50	27	86	64	36	94	65	38
16435	87	51	26	87	64	36	94	65	39
16440	90	50	27	87	64	36	94	64	38
16446	94	49	26	86	64	36	94	64	39
16452	79	51	25	87	63	36	94	64	38
16457	89	49	26	87	64	37	95	64	39
16463	85	51	26	87	63	36	94	64	39
16469	87	50	27	86	64	36	95	64	39
16475	77	51	27	87	63	36	95	64	39
16481	86	48	26	87	64	37	95	64	39
16486	79	50	24	87	62	36	95	63	39
16492	86	50	26	87	63	37	95	63	38
16497	90	53	26	87	63	37	96	64	39
16503	86	50	27	87	63	37	96	63	38
16510	82	50	25	87	62	37	96	63	39
16515	81	50	27	87	63	37	96	63	39
16521	85	50	26	86	63	38	96	63	38
16526	86	52	26	87	63	36	97	63	38
16532	85	51	26	87	63	37	97	63	38
16538	86	50	27	87	62	38	97	62	38
16543	85	51	26	86	62	38	97	62	38
16549	82	50	27	88	63	36	97	63	38
16555	89	50	27	86	62	38	98	62	38
16561	89	50	27	87	62	37	98	62	38
16566	84	50	27	86	62	38	97	62	38
16572	87	49	26	87	62	37	98	62	38
16578	88	50	26	86	62	38	98	62	39
16583	87	50	26	87	62	37	97	62	38
16589	88	50	26	86	62	37	97	62	39
16594	81	50	27	86	62	38	98	62	39
16601	87	51	27	87	62	37	97	62	39
16606	91	53	25	86	61	38	97	62	39
16612	80	50	27	87	62	37	97	62	39
16618	88	49	27	86	61	38	97	62	39
16623	85	50	26	87	61	37	97	62	39
16629	89	49	27	87	61	38	97	62	39
16634	83	51	27	87	61	37	97	63	40
16641	87	49	28	86	62	38	96	63	40
16647	83	50	26	86	62	37	96	63	39
16652	85	50	27	86	61	37	96	63	39
16658	85	50	28	87	61	37	96	63	40
16663	81	50	27	87	61	37	96	63	38
16669	83	50	27	87	61	36	96	63	39
16675	85	51	27	87	62	37	96	64	39
16681	78	51	26	87	61	36	95	63	39
16687	86	51	27	87	61	36	95	63	39
16692	80	50	26	87	61	36	96	64	39
16698	85	51	26	86	62	37	96	64	38
16703	82	50	26	87	61	35	95	63	38
16709	82	51	27	86	62	36	96	64	38
16715	87	50	27	87	62	36	96	64	39
16720	89	49	27	86	61	36	96	64	39
16727	74	51	27	87	61	35	95	64	38
16732	82	50	27	86	61	36	95	64	39
16738	85	51	27	87	61	36	96	64	39
16744	84	48	29	86	61	36	95	64	38
16749	79	52	27	87	61	36	96	64	39
16755	74	51	27	86	62	36	96	64	39
16760	92	49	28	86	62	37	96	63	38
16767	88	50	27	87	61	36	96	63	39
16773	84	49	27	86	60	37	96	63	39
16778	90	52	27	87	62	37	97	63	39
16784	87	50	27	86	61	37	97	63	39
16789	86	50	27	87	61	37	97	63	39
16795	89	50	26	86	61	38	97	63	39
16800	85	49	26	87	61	37	97	63	40
16806	85	51	26	86	61	38	97	63	39
16813	78	50	26	87	61	37	97	63	39
16818	92	50	27	86	61	38	98	63	40
16824	82	51	26	87	61	37	98	63	39
16829	87	48	26	86	61	38	98	62	39
16835	83	51	26	87	61	37	98	62	39
16841	87	51	26	87	62	38	97	62	39
16846	88	49	26	87	61	37	97	62	39
16853	85	50	27	86	61	37	97	62	39
16858	88	51	27	87	62	37	98	62	39
16864	90	51	26	86	61	37	97	62	38
16870	87	50	27	87	62	37	97	62	39
16875	85	50	27	86	62	38	97	62	39
16881	86	51	26	87	61	37	97	62	39
16886	83	50	27	86	62	39	96	62	39
16892	88	51	26	86	61	38	96	62	39
16899	93	51	26	87	62	37	96	62	39
16904	90	50	25	87	62	37	96	62	39
16910	79	51	27	87	62	36	96	63	39
16915	88	50	26	86	62	38	96	63	39
16921	80	50	28	87	63	37	96	63	39
16927	81	50	27	86	62	37	96	63	39
16932	84	49	27	86	62	37	96	63	39
16939	89	50	27	87	63	37	96	63	39
16944	79	50	26	87	62	36	95	63	38
16950	84	50	26	87	63	36	96	63	38
16955	89	50	27	87	63	37	96	63	38
16961	82	50	26	87	62	36	96	63	38
16967	84	49	26	86	63	36	96	63	38
16972	90	50	26	87	62	36	96	64	38
16978	94	51	27	87	64	36	96	64	38
16984	87	51	26	86	62	36	96	63	38
16990	83	51	25	87	63	36	95	64	38
16996	93	51	26	87	63	37	96	64	38
17001	86	50	26	87	64	36	95	64	38
17007	86	50	27	86	63	37	95	64	38
17012	71	51	26	87	63	36	95	64	38
17018	85	50	27	87	64	37	95	64	39
17025	84	51	27	87	63	36	95	64	38
17030	82	50	27	87	64	36	95	64	39
17036	85	50	26	87	64	37	95	64	39
17041	84	50	26	87	64	36	94	64	39
17047	83	51	26	87	63	36	95	64	39
17052	89	51	26	86	64	37	94	64	39
17058	89	50	27	87	64	37	94	64	39
17065	80	50	27	87	63	36	94	64	39
17070	87	50	26	86	64	37	94	64	39
17076	89	52	25	87	63	36	94	64	39
17081	81	51	26	87	64	37	94	64	39
17087	87	51	26	87	64	37	93	64	39
17093	83	51	25	87	63	36	93	64	39
17098	89	50	27	87	64	36	93	64	39
17104	84	50	26	87	64	35	93	64	39
17110	91	49	27	86	64	37	93	64	39
17116	91	51	26	87	64	35	93	65	39
17121	91	50	26	86	64	36	93	64	38
17127	90	51	26	87	64	35	93	64	39
17133	90	50	26	86	64	36	93	65	38
17138	87	52	25	87	64	36	93	65	38
17144	80	50	27	87	64	36	93	65	39
17150	86	51	27	87	64	35	93	65	40
17156	86	50	27	86	64	37	93	64	38
17162	78	49	26	87	64	35	93	65	39
17167	86	50	27	86	64	36	93	65	39
17173	87	50	26	87	64	36	93	64	39
17178	93	50	26	87	64	36	94	65	39
17184	81	49	26	86	64	36	94	64	39
17189	87	50	26	87	64	37	94	64	39
17196	87	50	26	87	64	37	94	64	40
17202	84	49	27	86	65	37	94	64	40
17207	87	50	27	87	64	36	94	64	39
17213	96	48	26	86	63	37	94	64	40
17218	81	49	28	87	65	37	94	64	39
17224	87	50	28	86	64	37	95	64	40
17230	85	49	26	86	64	37	95	64	40
17236	84	50	26	87	64	37	95	64	40
17242	90	51	26	87	64	37	95	64	39
17247	83	50	27	87	64	37	95	64	39
17253	85	51	26	87	64	37	95	64	39
17259	84	49	26	87	64	37	95	64	39
17264	71	48	29	86	64	37	95	64	39
17270	79	51	27	86	64	37	95	64	39
17275	89	52	26	87	63	36	95	64	39
17282	86	50	26	86	65	37	95	64	39
17288	82	51	26	87	64	36	94	64	39
17293	81	51	27	87	64	36	94	64	38
17299	88	51	26	87	64	37	94	64	39
17304	82	51	26	87	64	36	94	64	39
17310	85	50	26	87	64	37	94	64	39
17316	93	51	27	87	64	37	94	64	40
17322	86	49	27	86	64	37	94	64	39
17328	82	50	27	87	64	36	94	64	40
17333	82	51	27	87	64	36	93	64	40
17339	86	50	27	86	64	37	93	64	40
17345	87	50	26	87	64	37	93	64	40
17350	86	50	26	87	64	37	93	64	40
17356	84	51	26	87	64	36	93	65	40
17361	82	49	25	87	64	36	93	65	40
17368	88	50	26	87	64	36	93	64	39
17374	82	51	26	87	63	36	93	65	39
17379	84	51	26	87	64	36	93	65	39
17385	79	50	27	87	64	36	93	65	39
17390	87	50	26	86	64	36	93	65	39
17396	77	51	26	87	64	35	93	65	39
17402	80	48	26	86	64	36	93	65	39
17408	77	50	26	87	64	35	93	65	39
17414	79	50	26	87	64	35	93	65	39
17419	85	50	26	87	64	36	93	65	39
17425	88	49	26	86	64	36	93	65	38
17431	82	49	27	87	64	35	94	65	38
17436	84	49	28	87	64	36	94	65	39
17442	80	50	26	87	64	36	93	65	38
17447	88	50	27	87	64	36	94	65	39
17454	86	51	26	87	63	36	94	65	39
17460	83	50	26	87	64	36	94	65	39
17465	88	50	26	86	63	36	94	64	39
17471	87	50	27	87	63	36	94	64	38
17476	90	51	28	86	64	37	94	64	39
17482	84	50	26	87	63	36	94	64	39
17488	85	50	26	86	63	37	94	64	39
17494	85	50	26	87	63	37	95	64	39
17500	86	50	26	87	63	37	95	64	39
17505	92	51	27	87	63	37	95	64	38
17511	87	51	26	87	63	37	95	64	39
17517	90	50	26	87	63	38	95	63	39
17522	81	50	26	87	62	36	95	63	38
17528	86	51	26	86	63	37	95	63	38
17534	79	51	27	87	63	36	96	63	39
17540	91	50	28	87	63	37	96	63	38
17546	84	50	27	86	62	37	96	63	38
17551	81	50	25	87	62	37	97	62	38
17557	81	49	27	87	62	37	97	63	38
17562	80	50	27	86	62	38	97	62	38
17568	86	50	26	87	62	37	97	62	38
17573	83	51	26	86	62	38	98	62	38
17580	88	51	27	87	62	37	98	62	38
17586	82	51	27	86	61	38	98	62	38
17591	73	50	27	87	62	37	98	62	38
17597	86	49	26	86	61	39	98	62	39
17602	85	50	27	87	61	38	98	62	39
17608	87	50	27	87	62	38	98	62	39
17614	79	50	27	86	61	38	98	62	39
17620	85	50	28	87	62	37	98	62	39
17626	85	51	26	85	60	39	98	62	39
17631	85	51	26	87	62	37	97	62	40
17637	82	52	27	86	61	39	98	62	40
17642	84	50	27	87	62	38	97	62	40
17648	82	50	26	86	61	38	97	62	40
17654	84	48	28	87	61	38	97	63	40
17659	85	50	26	87	61	38	97	62	39
17666	87	50	27	86	61	38	96	63	40
17671	84	51	26	87	61	37	96	63	40
17677	88	50	26	86	61	37	96	63	40
17683	83	51	26	86	61	37	95	63	39
17688	88	51	27	86	61	36	96	63	39
17694	85	51	26	87	62	36	95	63	39
17699	84	50	27	87	61	36	95	63	39
17706	79	50	26	87	61	36	95	64	39
17711	86	49	27	86	62	36	95	64	38
17717	90	50	26	87	61	35	95	64	39
17723	88	51	26	87	62	35	95	64	38
17728	90	49	27	87	62	35	95	64	38
17734	77	50	27	87	62	35	95	64	38
17739	78	51	27	87	61	36	95	64	38
17745	83	50	26	87	61	36	95	64	38
17751	83	51	26	87	61	36	95	64	39
17757	90	50	26	87	62	36	95	64	38
17763	86	51	26	87	61	36	95	64	39
17768	84	50	26	87	62	36	95	64	39
17774	86	49	28	87	62	37	96	64	39
17779	74	51	26	87	61	36	96	63	39
17785	81	50	26	86	61	37	96	63	39
17792	87	49	27	86	62	37	96	63	39
17797	91	51	26	86	61	38	97	63	39
17803	83	50	27	86	61	37	97	63	39
17808	87	50	26	86	61	37	97	63	39
17814	91	50	26	86	61	37	97	63	39
17820	86	50	27	87	62	37	97	63	39
17825	82	50	27	86	61	38	98	62	39
17831	85	49	27	87	61	37	98	63	39
17837	77	51	28	87	61	37	98	62	39
17843	83	51	27	86	61	37	98	62	38
17848	85	50	26	87	61	37	98	62	39
17854	85	51	27	86	61	38	98	62	39
17860	95	50	27	87	61	37	98	62	39
17865	76	50	27	86	61	38	98	62	39
17871	88	49	27	85	61	38	98	62	39
17877	82	51	27	87	61	37	98	62	39
17883	71	49	28	86	62	38	97	62	39
17889	81	50	27	87	62	37	97	62	39
17894	86	49	27	86	62	39	97	62	39
17900	86	50	27	87	62	37	97	62	39
17905	84	50	27	87	62	38	97	62	39
17911	80	51	26	86	61	38	97	62	39
17918	85	50	27	86	62	38	97	62	39
17923	87	51	25	87	61	37	96	62	39
17929	89	50	26	87	63	37	96	63	39
17934	87	49	27	87	62	37	96	63	39
17940	93	49	26	86	63	38	96	63	39
17946	86	50	26	86	62	36	96	63	39
17951	87	49	27	87	63	36	96	63	38
17957	88	50	28	87	62	37	96	63	39
17963	76	49	27	87	62	36	96	63	38
17969	85	51	25	86	63	37	95	63	38
17974	87	50	26	87	62	36	96	64	38
17980	94	50	25	87	63	36	95	64	37
17986	87	51	27	87	63	36	96	64	38
17991	79	51	26	87	63	36	95	64	38
17997	89	52	25	87	63	36	96	64	38
18002	79	50	27	87	63	36	95	64	38
18009	82	50	26	87	63	36	95	64	38
18015	83	50	27	87	64	36	95	64	38
18020	82	50	26	87	63	35	95	64	38
18026	90	50	27	86	63	37	95	64	38
18031	78	50	26	87	63	36	95	64	38
18037	81	49	29	87	64	37	95	64	39
18042	86	50	27	87	63	37	95	64	39
18049	84	52	27	87	63	36	95	64	39
18055	83	51	26	87	63	36	95	64	39
18060	88	50	27	86	64	37	94	64	39
18066	85	50	26	87	63	36	94	64	39
18071	82	51	25	87	63	36	94	64	39
18077	87	49	25	87	64	37	94	64	40
18083	87	50	26	87	63	36	94	64	39
18089	91	49	27	86	64	37	93	64	39
18095	88	49	27	87	64	36	94	64	40
18100	82	50	27	87	64	36	93	64	40
18106	82	49	27	87	64	36	93	64	40
18111	79	49	27	87	64	35	93	64	39
18117	81	49	27	87	64	36	93	65	39
18123	82	52	26	87	63	35	93	64	39
18128	91	50	26	87	64	36	93	64	39
18135	87	50	27	87	64	36	93	65	39
18140	89	50	26	87	64	36	93	64	38
18146	83	50	26	87	64	36	93	64	38
18152	80	49	27	87	64	35	93	64	39
18157	80	51	27	87	65	35	93	65	40
18163	84	49	27	86	64	36	93	64	38
18168	84	49	27	87	65	35	93	64	39
18175	92	49	27	87	64	36	94	64	39
18181	88	50	27	87	64	36	93	64	39
18186	83	49	26	87	64	36	94	64	39
18192	84	50	26	87	64	36	94	64	39
18197	89	51	27	87	64	37	94	64	39
18203	89	51	27	87	64	37	94	64	40
18209	84	51	27	87	64	37	94	64	40
18214	84	50	26	87	65	37	94	64	39
18221	82	52	26	87	63	36	94	64	40
18226	81	50	27	86	64	37	95	64	39
18232	86	49	27	87	64	37	95	64	40
18238	84	51	27	86	64	38	95	64	40
18243	77	52	27	87	64	36	95	64	39
18249	87	51	26	87	64	37	95	64	39
18254	83	50	27	87	64	37	95	64	39
18261	83	49	25	87	64	37	95	64	38
18267	87	49	27	87	64	37	95	64	39
18272	82	49	26	87	64	37	95	64	39
18278	88	50	27	86	64	37	95	64	39
18283	86	51	26	87	63	36	95	64	38
18289	86	50	25	86	65	37	95	64	39
18295	82	51	27	87	65	36	95	64	39
18300	81	50	26	87	64	37	94	64	39
18307	82	51	26	87	64	36	94	64	39
18312	83	50	26	87	64	36	94	64	39
18318	100	50	26	87	64	37	94	64	39
18324	85	50	26	87	64	37	94	64	40
18329	85	49	26	86	64	37	93	64	39
18335	90	49	26	87	64	36	94	64	41
18340	91	50	26	86	64	37	93	64	40
18347	83	51	26	87	64	36	93	64	39
18353	88	50	26	87	64	36	93	64	40
18358	87	51	27	87	64	36	94	64	41
18364	86	50	26	87	64	36	93	64	40
18369	81	50	27	87	64	36	93	64	40
18375	85	49	27	87	64	36	93	65	39
18381	91	50	27	87	64	36	93	65	39
18386	89	50	26	87	64	35	93	65	39
18393	92	49	28	86	64	36	93	65	39
18398	84	50	27	87	65	35	93	65	39
18404	86	48	27	87	64	35	93	65	39
18410	78	50	26	87	64	35	93	65	39
18415	88	49	28	87	65	36	93	65	39
18421	87	50	27	87	64	35	93	65	38
18426	85	50	26	87	64	36	93	65	38
18433	90	51	26	86	64	35	93	65	38
18439	89	51	26	87	64	35	94	65	39
18444	88	50	26	87	64	36	93	65	38
18450	90	48	26	86	64	36	94	65	39
18455	87	50	27	87	64	36	94	65	39
18461	85	50	27	87	64	36	94	64	38
18467	95	50	27	87	64	36	94	65	38
18473	79	51	25	87	63	35	94	65	39
18479	89	50	26	87	64	36	94	64	38
18484	79	50	26	86	63	36	94	64	38
18490	84	49	27	87	64	36	95	64	38
18496	87	50	26	86	63	37	95	64	39
18501	82	50	27	87	63	37	95	64	39
18507	91	49	27	86	62	37	95	64	39
18512	86	50	26	87	63	37	95	64	38
18519	93	51	27	87	63	37	96	64	39
18525	90	50	27	87	63	37	95	63	38
18530	86	51	26	86	62	37	96	63	39
18536	83	52	26	87	63	37	96	63	39
18541	85	50	25	86	63	38	96	63	38
18547	85	51	27	87	63	37	96	63	39
18552	85	49	27	87	63	37	96	63	38
18559	87	51	27	86	62	38	97	62	38
18565	87	50	26	87	62	37	97	62	38
18570	82	51	27	87	62	37	97	63	39
18576	85	50	27	87	62	38	97	63	38
18581	83	49	27	86	63	38	97	62	38
18587	81	51	28	87	62	37	97	62	38
18593	84	50	26	86	62	38	97	62	38
18598	75	52	26	87	61	37	97	62	38
18605	84	50	27	86	62	38	97	62	39
18610	82	50	26	86	61	37	98	62	39
18616	90	51	26	87	62	37	97	62	39
18621	90	51	26	86	62	38	97	62	39
18627	87	51	26	87	62	38	97	62	39
18633	88	50	27	86	61	38	97	62	39
18638	90	51	26	87	62	37	97	62	39
18645	92	50	26	86	61	38	97	62	39
18650	92	49	27	87	61	38	97	62	39
18656	87	51	26	87	61	37	97	62	40
18661	85	50	25	87	62	37	97	62	40
18667	87	51	27	86	62	37	97	63	40
18673	83	50	27	86	61	37	96	63	38
18678	88	51	26	87	61	36	96	63	40
18684	83	50	26	86	61	37	96	63	39
18690	82	49	26	87	61	36	96	63	40
18696	95	50	25	87	61	37	96	64	39
18702	88	50	27	86	61	36	96	63	39
18707	87	50	27	86	61	36	95	63	39
18713	83	50	26	87	61	36	95	63	39
18718	91	49	27	86	62	37	96	64	39
18724	85	49	26	87	62	36	95	63	38
18731	87	49	27	86	62	36	96	64	39
18736	87	51	26	87	61	36	96	64	38
18742	82	52	26	87	60	35	95	64	39
18747	82	50	27	86	62	36	95	64	38
18753	92	49	25	87	61	35	95	64	38
18758	82	52	26	87	62	36	95	64	39
18764	83	50	26	86	61	36	95	64	39
18770	81	50	26	87	61	36	95	64	39
18776	89	48	26	87	61	36	96	64	39
18782	83	50	26	87	61	37	96	63	39
18787	84	51	27	87	61	36	96	63	38
18793	87	50	26	86	61	37	96	63	39
18799	91	50	26	86	62	38	97	63	39
18804	86	51	26	87	61	37	96	63	39
18810	92	51	26	86	61	38	97	63	39
18816	86	51	26	87	61	38	97	63	40
18822	79	51	26	87	61	37	97	63	39
18828	85	51	27	86	61	37	97	63	39
18833	83	50	26	86	61	38	97	62	38
18839	95	50	26	87	61	37	98	62	39
18844	89	51	26	87	61	37	98	62	40
18850	83	51	26	87	61	38	98	62	39
18855	90	50	27	86	61	38	98	62	39
18862	83	50	27	87	61	37	97	62	39
18868	93	49	27	86	62	38	97	62	39
18873	75	50	26	87	61	37	98	62	39
18879	84	51	27	86	61	38	98	62	39
18884	79	50	26	87	62	36	97	62	39
18890	83	50	26	86	62	38	97	62	39
18896	87	51	27	87	61	38	97	63	39
18902	85	49	27	86	62	38	97	62	39
18908	79	51	27	86	60	37	97	62	39
18913	77	50	27	86	62	37	97	62	39
18919	81	50	26	87	61	37	96	62	39
18925	84	50	27	87	62	37	96	62	39
18930	83	49	26	87	62	37	96	63	39
18936	85	50	26	87	63	37	96	63	39
18942	86	50	26	86	62	38	96	63	39
18948	86	51	26	87	62	37	96	63	39
18954	81	51	26	87	62	37	96	63	39
18959	84	50	26	87	62	37	95	63	39
